1660050962195.431
-310 	 -1009 	 -11 	 -9.5 	 -98.9 	 -20.7 	 1336.0 	 -986.0 	 -171.5 	 -4.5 	 18.2 	 93.7
-282 	 -961 	 1 	 -9.7 	 -93.1 	 -24.0 	 1325.5 	 -990.5 	 -174.5 	 -4.8 	 17.6 	 91.9
-215 	 -1028 	 -9 	 -12.5 	 -86.1 	 -24.6 	 1313.5 	 -986.0 	 -182.0 	 -5.1 	 17.1 	 90.0
-177 	 -991 	 -2 	 -9.8 	 -75.0 	 -26.2 	 1301.5 	 -993.5 	 -182.0 	 -5.5 	 16.4 	 88.2
1660050963108.199
1660050963111.5332
1660050963111.885
1660050963112.6558
1660050963112.7578
1660050963112.8052
1660050963113.7788
1660050963113.864
1660050963140.3699
1660050963140.625
1660050963140.7
1660050963141.196
1660050963141.427
1660050963142.44
1660050963142.602
1660050963143.158
1660050963170.465
1660050963170.7131
1660050963171.104
1660050963198.2998
1660050963201.7532
1660050963202.3362
1660050963202.522
rh 	 temp 	 uva 	 uvb 	 x 	 y 	 blueg 	 blueb 	 worn 	 pressure
39.5 	 32.48 	 1.7145 	 0.45156 	 150 	 132 	 38 	 44 	 0 	 101835
39.46 	 32.46 	 1.4605 	 0.48563999999999996 	 150 	 132 	 38 	 44 	 0 	 101831
39.46 	 32.46 	 1.3969999999999998 	 0.46859999999999996 	 343 	 323 	 77 	 81 	 0 	 101831
accx 	 accy 	 accz 	 gyrx 	 gyry 	 gyrz 	 magx 	 magy 	 magz 	 roll 	 pitch 	 yaw
-152 	 -978 	 11 	 -8.3 	 -65.6 	 -26.3 	 1295.5 	 -992.0 	 -188.0 	 -5.6 	 15.9 	 86.8
-132 	 -968 	 25 	 -8.7 	 -57.4 	 -25.9 	 1282.0 	 -1002.5 	 -192.5 	 -5.8 	 15.1 	 85.0
-96 	 -968 	 31 	 -7.5 	 -49.9 	 -23.5 	 1280.5 	 -999.5 	 -198.5 	 -6.0 	 14.6 	 83.9
-91 	 -988 	 43 	 -6.1 	 -42.2 	 -20.9 	 1270.0 	 -1005.5 	 -200.0 	 -6.1 	 14.1 	 82.8
-86 	 -953 	 59 	 -2.2 	 -33.0 	 -17.6 	 1268.5 	 -1011.5 	 -206.0 	 -6.2 	 13.6 	 81.9
-89 	 -959 	 61 	 -2.0 	 -31.0 	 -15.8 	 1264.0 	 -1007.0 	 -204.5 	 -6.2 	 13.2 	 81.2
-85 	 -969 	 73 	 -1.7 	 -26.3 	 -12.8 	 1261.0 	 -1002.5 	 -209.0 	 -6.4 	 12.8 	 80.4
-91 	 -935 	 75 	 -2.2 	 -18.6 	 -7.2 	 1250.5 	 -1005.5 	 -206.0 	 -6.4 	 12.6 	 80.0
-121 	 -925 	 96 	 -4.1 	 -13.9 	 -3.0 	 1252.0 	 -1008.5 	 -201.5 	 -6.4 	 12.4 	 79.5
-165 	 -951 	 116 	 -7.1 	 -12.3 	 -0.1 	 1249.0 	 -1005.5 	 -207.5 	 -6.4 	 12.3 	 79.1
-166 	 -963 	 116 	 -9.8 	 -12.0 	 2.8 	 1253.5 	 -1011.5 	 -210.5 	 -6.3 	 12.3 	 78.8
-167 	 -954 	 108 	 -11.0 	 -11.5 	 5.3 	 1250.5 	 -1010.0 	 -200.0 	 -6.2 	 12.4 	 78.5
-156 	 -985 	 95 	 -11.9 	 -9.1 	 8.0 	 1252.0 	 -1014.5 	 -206.0 	 -6.1 	 12.5 	 78.3
-148 	 -996 	 84 	 -10.5 	 -4.9 	 8.9 	 1250.5 	 -1014.5 	 -204.5 	 -5.9 	 12.7 	 78.1
-152 	 -988 	 61 	 -7.7 	 0.3 	 10.2 	 1253.5 	 -1016.0 	 -200.0 	 -5.8 	 12.9 	 78.0
1660050963408.2717
1660050963411.419
1660050963411.701
1660050963412.237
1660050963412.62
1660050963413.912
1660050963414.004
1660050963414.2468
1660050963440.274
1660050963440.5398
1660050963440.9202
1660050963468.38
1660050963471.4102
1660050963471.622
1660050963472.1028
1660050963472.7427
1660050963473.116
1660050963473.8628
1660050963473.949
1660050963500.221
1660050963500.3562
1660050963501.1357
1660050963501.224
rh 	 temp 	 uva 	 uvb 	 x 	 y 	 blueg 	 blueb 	 worn 	 pressure
39.54 	 32.49 	 1.4605 	 0.45156 	 343 	 323 	 77 	 81 	 0 	 101830
39.54 	 32.49 	 1.5239999999999998 	 0.45156 	 343 	 323 	 77 	 81 	 0 	 101833
39.52 	 32.49 	 1.3969999999999998 	 0.46008 	 343 	 323 	 77 	 81 	 0 	 101832
accx 	 accy 	 accz 	 gyrx 	 gyry 	 gyrz 	 magx 	 magy 	 magz 	 roll 	 pitch 	 yaw
-205 	 -966 	 71 	 -6.2 	 4.1 	 10.5 	 1256.5 	 -1010.0 	 -203.0 	 -5.5 	 13.0 	 77.7
-207 	 -1005 	 66 	 -8.2 	 4.7 	 11.0 	 1253.5 	 -1008.5 	 -198.5 	 -5.3 	 13.2 	 77.5
-171 	 -1024 	 41 	 -4.6 	 8.7 	 10.3 	 1262.5 	 -1022.0 	 -203.0 	 -5.2 	 13.5 	 77.6
-342 	 -1044 	 -46 	 7.0 	 22.6 	 10.9 	 1261.0 	 -999.5 	 -204.5 	 -5.0 	 13.7 	 77.6
-199 	 -1051 	 19 	 9.1 	 27.1 	 9.2 	 1262.5 	 -1005.5 	 -203.0 	 -4.8 	 13.9 	 77.7
-209 	 -1001 	 33 	 12.2 	 30.0 	 10.0 	 1268.5 	 -1004.0 	 -198.5 	 -4.9 	 14.2 	 78.1
-191 	 -1064 	 51 	 14.8 	 30.8 	 6.7 	 1273.0 	 -1002.5 	 -201.5 	 -5.0 	 14.5 	 78.8
-183 	 -912 	 53 	 14.5 	 34.0 	 7.2 	 1279.0 	 -1008.5 	 -201.5 	 -5.0 	 14.8 	 79.2
-123 	 -880 	 -106 	 23.4 	 23.0 	 20.8 	 1280.5 	 -1005.5 	 -197.0 	 -5.4 	 15.3 	 79.7
-326 	 -913 	 118 	 -4.0 	 36.2 	 22.4 	 1286.5 	 -1005.5 	 -195.5 	 -4.8 	 15.6 	 80.7
-316 	 -932 	 76 	 -18.7 	 33.4 	 20.6 	 1294.0 	 -1002.5 	 -189.5 	 -5.0 	 16.0 	 81.0
-297 	 -1010 	 78 	 -20.4 	 33.5 	 20.8 	 1297.0 	 -993.5 	 -186.5 	 -4.6 	 16.6 	 81.8
-244 	 -985 	 88 	 -21.5 	 34.9 	 11.7 	 1298.5 	 -992.0 	 -185.0 	 -4.1 	 16.9 	 82.3
-208 	 -962 	 113 	 -26.5 	 35.0 	 6.5 	 1309.0 	 -999.5 	 -183.5 	 -3.4 	 17.3 	 82.8
-134 	 -1015 	 28 	 -18.9 	 49.3 	 22.8 	 1312.0 	 -999.5 	 -176.0 	 -2.8 	 18.0 	 83.8
1660050963708.296
1660050963721.8882
1660050963722.026
1660050963722.087
1660050963722.271
1660050963722.461
1660050963723.677
1660050963723.76
1660050963740.397
1660050963740.5232
1660050963740.7788
1660050963768.3157
1660050963771.688
1660050963771.8289
1660050963772.1282
1660050963772.81
1660050963773.189
1660050963773.934
1660050963774.302
1660050963800.1963
1660050963800.517
1660050963801.01
1660050963801.09
rh 	 temp 	 uva 	 uvb 	 x 	 y 	 blueg 	 blueb 	 worn 	 pressure
39.52 	 32.49 	 1.7145 	 0.49416 	 343 	 323 	 77 	 81 	 0 	 101834
39.48 	 32.49 	 1.5239999999999998 	 0.5197200000000001 	 344 	 333 	 81 	 82 	 0 	 101834
39.48 	 32.49 	 1.7779999999999998 	 0.5197200000000001 	 344 	 333 	 81 	 82 	 0 	 101829
accx 	 accy 	 accz 	 gyrx 	 gyry 	 gyrz 	 magx 	 magy 	 magz 	 roll 	 pitch 	 yaw
-220 	 -982 	 83 	 -17.5 	 50.5 	 23.1 	 1321.0 	 -995.0 	 -164.0 	 -2.2 	 18.1 	 84.2
-265 	 -792 	 35 	 -14.2 	 50.3 	 45.7 	 1327.0 	 -996.5 	 -159.5 	 -1.5 	 19.1 	 85.3
-202 	 -1012 	 82 	 -18.0 	 46.2 	 57.4 	 1339.0 	 -995.0 	 -156.5 	 -0.9 	 19.8 	 86.0
-344 	 -983 	 -8 	 -15.8 	 52.6 	 58.7 	 1342.0 	 -992.0 	 -152.0 	 -0.2 	 20.8 	 87.0
-301 	 -816 	 -28 	 -14.5 	 56.6 	 60.6 	 1360.0 	 -992.0 	 -140.0 	 0.4 	 22.1 	 88.0
-224 	 -872 	 -36 	 -28.1 	 69.5 	 73.4 	 1366.0 	 -983.0 	 -137.0 	 1.3 	 23.3 	 88.9
-112 	 -1040 	 -64 	 -20.0 	 76.6 	 71.8 	 1381.0 	 -975.5 	 -126.5 	 2.1 	 24.8 	 90.2
-168 	 -1092 	 -219 	 19.5 	 80.8 	 26.3 	 1393.0 	 -962.0 	 -114.5 	 2.4 	 25.2 	 91.5
-268 	 -582 	 -349 	 51.4 	 80.5 	 -36.5 	 1397.5 	 -965.0 	 -108.5 	 2.8 	 25.3 	 93.3
-472 	 -856 	 -57 	 -26.5 	 56.7 	 25.2 	 1412.5 	 -969.5 	 -98.0 	 4.5 	 27.1 	 93.8
-493 	 -966 	 51 	 -12.8 	 36.8 	 -17.8 	 1415.5 	 -963.5 	 -95.0 	 3.7 	 25.4 	 95.4
-598 	 -678 	 37 	 -16.2 	 36.4 	 25.1 	 1421.5 	 -977.0 	 -89.0 	 4.9 	 26.8 	 96.3
-565 	 -757 	 -51 	 -17.2 	 37.1 	 34.4 	 1421.5 	 -968.0 	 -81.5 	 5.4 	 26.7 	 96.8
-495 	 -866 	 -152 	 -18.3 	 30.6 	 29.3 	 1424.5 	 -960.5 	 -75.5 	 6.0 	 27.1 	 97.2
-503 	 -898 	 -140 	 -13.6 	 12.4 	 49.4 	 1430.5 	 -951.5 	 -74.0 	 6.4 	 28.3 	 97.4
1660050964008.2751
1660050964011.466
1660050964011.734
1660050964012.6829
1660050964012.865
1660050964013.29
1660050964013.6802
1660050964013.967
1660050964040.25
1660050964040.4812
1660050964041.119
1660050964041.4688
1660050964042.31
1660050964042.399
1660050964043.387
1660050964043.4749
1660050964070.3071
1660050964070.48
1660050964071.2532
1660050964071.916
1660050964072.268
1660050964072.566
1660050964074.057
rh 	 temp 	 uva 	 uvb 	 x 	 y 	 blueg 	 blueb 	 worn 	 pressure
39.48 	 32.48 	 1.651 	 0.53676 	 344 	 333 	 81 	 82 	 0 	 101835
39.48 	 32.48 	 1.7145 	 0.53676 	 344 	 333 	 81 	 82 	 0 	 101834
39.6 	 32.51 	 1.7145 	 0.54528 	 344 	 333 	 81 	 82 	 0 	 101834
accx 	 accy 	 accz 	 gyrx 	 gyry 	 gyrz 	 magx 	 magy 	 magz 	 roll 	 pitch 	 yaw
-485 	 -814 	 -93 	 -6.5 	 -2.4 	 54.3 	 1424.5 	 -948.5 	 -71.0 	 6.7 	 28.8 	 97.6
-375 	 -827 	 -48 	 -5.1 	 -2.2 	 53.8 	 1438.0 	 -948.5 	 -68.0 	 7.1 	 30.0 	 97.7
-452 	 -798 	 -131 	 9.3 	 -12.2 	 24.3 	 1442.5 	 -944.0 	 -72.5 	 6.8 	 30.5 	 97.6
-543 	 -828 	 -136 	 11.3 	 -21.3 	 22.5 	 1448.5 	 -942.5 	 -80.0 	 6.7 	 31.6 	 97.4
-541 	 -959 	 -96 	 17.0 	 -13.8 	 6.3 	 1450.0 	 -927.5 	 -74.0 	 6.4 	 31.8 	 97.5
-604 	 -908 	 -44 	 23.1 	 -11.3 	 -3.7 	 1445.5 	 -936.5 	 -80.0 	 5.9 	 32.1 	 97.3
-761 	 -888 	 -15 	 26.7 	 20.0 	 -15.7 	 1453.0 	 -930.5 	 -86.0 	 5.7 	 32.0 	 97.9
-654 	 -797 	 -29 	 28.2 	 35.6 	 -26.1 	 1450.0 	 -927.5 	 -87.5 	 5.3 	 31.7 	 98.2
-629 	 -833 	 -75 	 13.2 	 51.1 	 -4.4 	 1453.0 	 -927.5 	 -84.5 	 5.5 	 31.8 	 99.0
-698 	 -897 	 -35 	 5.0 	 58.4 	 23.5 	 1456.0 	 -930.5 	 -80.0 	 5.6 	 31.9 	 100.0
-674 	 -967 	 -25 	 11.2 	 58.3 	 22.4 	 1451.5 	 -926.0 	 -74.0 	 5.7 	 31.6 	 100.9
-665 	 -965 	 -49 	 22.2 	 60.6 	 17.5 	 1465.0 	 -920.0 	 -65.0 	 6.2 	 32.0 	 102.3
-677 	 -922 	 -59 	 31.7 	 69.5 	 9.8 	 1465.0 	 -921.5 	 -57.5 	 6.5 	 32.1 	 103.6
-723 	 -859 	 -151 	 33.4 	 78.5 	 -1.2 	 1478.5 	 -918.5 	 -56.0 	 6.8 	 32.1 	 105.1
-733 	 -837 	 -228 	 29.8 	 77.4 	 -8.7 	 1481.5 	 -917.0 	 -50.0 	 7.1 	 32.0 	 106.7
1660050964308.328
1660050964311.928
1660050964312.0398
1660050964312.9868
1660050964313.077
1660050964313.121
1660050964313.324
1660050964313.3782
1660050964340.106
1660050964340.331
1660050964340.7202
1660050964341.474
1660050964341.583
1660050964342.3591
1660050964342.655
1660050964343.185
1660050964370.3042
1660050964370.466
1660050964371.646
1660050964371.785
1660050964372.169
1660050964372.573
1660050964373.941
rh 	 temp 	 uva 	 uvb 	 x 	 y 	 blueg 	 blueb 	 worn 	 pressure
39.6 	 32.51 	 1.7779999999999998 	 0.54528 	 225 	 193 	 55 	 60 	 0 	 101837
39.49 	 32.51 	 1.7145 	 0.5623199999999999 	 225 	 193 	 55 	 60 	 0 	 101833
39.49 	 32.51 	 1.8414999999999997 	 0.53676 	 225 	 193 	 55 	 60 	 0 	 101836
accx 	 accy 	 accz 	 gyrx 	 gyry 	 gyrz 	 magx 	 magy 	 magz 	 roll 	 pitch 	 yaw
-703 	 -821 	 -200 	 21.9 	 70.7 	 -2.1 	 1480.0 	 -915.5 	 -38.0 	 7.4 	 32.0 	 108.0
-637 	 -872 	 -142 	 9.4 	 72.2 	 22.3 	 1480.0 	 -912.5 	 -35.0 	 8.0 	 32.1 	 109.8
-631 	 -899 	 -196 	 6.5 	 66.3 	 23.9 	 1487.5 	 -906.5 	 -15.5 	 8.3 	 32.0 	 111.0
-609 	 -900 	 -210 	 9.3 	 62.2 	 7.9 	 1486.0 	 -900.5 	 -8.0 	 8.8 	 32.0 	 112.3
-604 	 -878 	 -222 	 12.0 	 71.1 	 -14.2 	 1489.0 	 -896.0 	 -2.0 	 9.5 	 31.8 	 113.9
-573 	 -862 	 -212 	 7.4 	 71.0 	 -19.9 	 1490.5 	 -911.0 	 13.0 	 10.0 	 31.8 	 114.8
-546 	 -846 	 -238 	 0.3 	 63.6 	 -7.3 	 1492.0 	 -905.0 	 17.5 	 10.7 	 31.5 	 116.2
-568 	 -802 	 -259 	 0.7 	 53.8 	 10.4 	 1496.5 	 -903.5 	 26.5 	 11.1 	 31.3 	 117.2
-632 	 -890 	 -245 	 -3.1 	 38.4 	 16.8 	 1493.5 	 -906.5 	 32.5 	 11.7 	 31.2 	 117.9
-618 	 -858 	 -207 	 -2.3 	 30.5 	 9.6 	 1486.0 	 -906.5 	 38.5 	 12.2 	 31.3 	 118.5
-581 	 -879 	 -200 	 -0.9 	 24.9 	 1.6 	 1495.0 	 -902.0 	 41.5 	 12.5 	 31.4 	 119.0
-547 	 -887 	 -193 	 -0.2 	 19.7 	 -3.0 	 1501.0 	 -900.5 	 46.0 	 12.8 	 31.5 	 119.4
-578 	 -864 	 -204 	 2.1 	 12.9 	 -8.3 	 1498.0 	 -900.5 	 44.5 	 12.9 	 31.4 	 119.7
-535 	 -877 	 -198 	 4.2 	 7.8 	 -11.5 	 1493.5 	 -903.5 	 50.5 	 13.1 	 31.2 	 120.0
-524 	 -845 	 -244 	 3.3 	 3.7 	 -6.7 	 1499.5 	 -900.5 	 43.0 	 13.1 	 31.2 	 120.1
1660050964608.326
1660050964611.5469
1660050964611.669
1660050964613.076
1660050964613.251
1660050964613.3079
1660050964613.662
1660050964613.8252
1660050964640.133
1660050964640.29
1660050964641.061
1660050964641.3381
1660050964642.171
1660050964642.277
1660050964643.431
1660050964643.522
1660050964670.33
1660050964670.458
1660050964671.03
1660050964698.3008
1660050964701.5303
1660050964701.932
1660050964702.472
rh 	 temp 	 uva 	 uvb 	 x 	 y 	 blueg 	 blueb 	 worn 	 pressure
39.6 	 32.51 	 1.9685 	 0.5623199999999999 	 225 	 193 	 55 	 60 	 0 	 101833
39.6 	 32.51 	 1.651 	 0.5538 	 225 	 193 	 55 	 60 	 0 	 101837
39.56 	 32.51 	 1.8414999999999997 	 0.5538 	 125 	 148 	 39 	 37 	 0 	 101834
accx 	 accy 	 accz 	 gyrx 	 gyry 	 gyrz 	 magx 	 magy 	 magz 	 roll 	 pitch 	 yaw
-521 	 -828 	 -256 	 2.4 	 3.0 	 -6.0 	 1492.0 	 -900.5 	 44.5 	 13.1 	 31.0 	 120.3
-495 	 -846 	 -238 	 1.9 	 3.0 	 -3.3 	 1498.0 	 -905.0 	 49.0 	 13.1 	 30.9 	 120.3
-517 	 -848 	 -250 	 2.8 	 1.8 	 -0.8 	 1501.0 	 -900.5 	 47.5 	 13.1 	 31.0 	 120.2
-535 	 -836 	 -257 	 3.0 	 -1.6 	 -4.8 	 1490.5 	 -902.0 	 43.0 	 13.0 	 30.8 	 120.3
-524 	 -841 	 -249 	 3.2 	 -3.5 	 -7.7 	 1495.0 	 -899.0 	 47.5 	 13.0 	 30.8 	 120.3
-535 	 -842 	 -253 	 1.1 	 -3.5 	 -6.8 	 1489.0 	 -906.5 	 47.5 	 13.0 	 30.9 	 120.0
-537 	 -849 	 -239 	 -0.6 	 -2.5 	 -4.7 	 1490.5 	 -906.5 	 53.5 	 13.0 	 31.0 	 119.5
-525 	 -863 	 -222 	 -0.7 	 -1.0 	 -5.2 	 1496.5 	 -909.5 	 47.5 	 13.0 	 31.1 	 119.2
-504 	 -860 	 -224 	 -0.7 	 0.6 	 -8.2 	 1492.0 	 -911.0 	 47.5 	 13.0 	 31.0 	 119.1
-515 	 -869 	 -212 	 -0.7 	 -0.6 	 -6.2 	 1498.0 	 -911.0 	 44.5 	 13.0 	 31.0 	 119.0
-492 	 -875 	 -198 	 0.9 	 -2.1 	 -7.4 	 1493.5 	 -912.5 	 47.5 	 12.9 	 30.8 	 119.2
-510 	 -864 	 -196 	 1.5 	 -2.6 	 -6.1 	 1495.0 	 -909.5 	 40.0 	 12.8 	 30.7 	 119.2
-487 	 -870 	 -198 	 3.5 	 -1.6 	 -6.9 	 1498.0 	 -908.0 	 40.0 	 12.7 	 30.5 	 119.3
-511 	 -862 	 -210 	 4.4 	 -2.0 	 -9.2 	 1492.0 	 -912.5 	 44.5 	 12.5 	 30.4 	 119.3
-511 	 -866 	 -201 	 3.7 	 -1.2 	 -7.3 	 1495.0 	 -908.0 	 44.5 	 12.4 	 30.3 	 119.4
1660050964908.292
1660050964911.4858
1660050964911.7373
1660050964912.551
1660050964913.4001
1660050964913.4998
1660050964913.8281
1660050964914.1208
1660050964940.24
1660050964940.398
1660050964941.4092
1660050964941.498
1660050964941.705
1660050964942.416
